Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
nested9_true-unreach-call.i_1723.smt2,unsat,unsat,0.0176537036895751,0.0167281627655029,0.0180261135101318
nested9_true-unreach-call.i_1786.smt2,unsat,unsat,0.0159010887145996,0.0165669918060302,0.0178890228271484
nested9_true-unreach-call.i_1817.smt2,unsat,unsat,0.0168220996856689,0.0172595977783203,0.0246798992156982
nested9_true-unreach-call.i_1728.smt2,unsat,unsat,0.0064558982849121,0.0174658298492431,0.021378755569458
Primes_true-unreach-call.c_670.smt2,unsat,unsat,0.0205078125,0.0151519775390625,0.0056278705596923
recHanoi03_true-unreach-call_true-termination.c_367.smt2,unsat,unsat,0.0259582996368408,0.0307140350341796,0.0201520919799804
jain_7_true-unreach-call_true-no-overflow_false-termination.i_3.smt2,unsat,unsat,0.0094439983367919,0.0226569175720214,0.0257349014282226
ARI056-1.smt2,unsat,unsat,0.0154011249542236,0.0151269435882568,0.0053272247314453
ARI039-1.smt2,unsat,unsat,0.0160269737243652,0.0156481266021728,0.0219810009002685
Primes_true-unreach-call.c_187.smt2,unsat,unsat,0.0048818588256835,0.0152571201324462,0.0059680938720703
ARI044-1.smt2,unsat,unsat,0.0176062583923339,0.0196528434753417,0.0185871124267578
nested9_true-unreach-call.i_1677.smt2,unsat,unsat,0.0058162212371826,0.0175397396087646,0.0126590728759765
nested9_true-unreach-call.i_473.smt2,unsat,unsat,0.0179159641265869,0.0223371982574462,0.0183722972869873
ARI027-1.smt2,unsat,unsat,0.0166337490081787,0.0192558765411376,0.0168240070343017
nested9_true-unreach-call.i_1732.smt2,unsat,unsat,0.0165669918060302,0.0164661407470703,0.0177550315856933
recHanoi03_true-unreach-call_true-termination.c_1735.smt2,unsat,unsat,0.0177869796752929,0.0126447677612304,0.0167410373687744
ARI011-1.smt2,unsat,unsat,0.0157468318939209,0.0211379528045654,0.0155751705169677
Primes_true-unreach-call.c_2317.smt2,unsat,unsat,0.020576000213623,0.0171060562133789,0.01705002784729
nested9_true-unreach-call.i_1749.smt2,unsat,unsat,0.0171461105346679,0.0173571109771728,0.0188889503479003
jain_2_true-unreach-call_true-no-overflow_false-termination.i_13.smt2,unsat,unsat,0.0070741176605224,0.0172321796417236,0.0181288719177246
recHanoi03_true-unreach-call_true-termination.c_557.smt2,unsat,unsat,0.0199809074401855,0.0154922008514404,0.0079030990600585
186.smt2,unsat,unsat,0.0188379287719726,0.0177977085113525,0.0183069705963134
nested9_true-unreach-call.i_1437.smt2,unsat,unsat,0.0168807506561279,0.0167350769042968,0.0186901092529296
