Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
smt2190929513395224328.smt2,unsat,unsat,0.0155131816864013,0.0152249336242675,0.0154192447662353
smt1364854746565558653.smt2,unsat,unsat,0.0275399684906005,0.027400255203247,0.0279178619384765
smt3728766622780732153.smt2,unsat,unsat,0.0155150890350341,0.0153260231018066,0.0149180889129638
smt2033088614343642251.smt2,unsat,unsat,0.0152130126953125,0.0154271125793457,0.0155181884765625
smt6721808556525809116.smt2,unsat,unsat,0.0152962207794189,0.0156049728393554,0.0150680541992187
smt4053218693677797575.smt2,unsat,unsat,0.0154752731323242,0.0154459476470947,0.015449047088623
smt3004264733300706548.smt2,unsat,unsat,0.0154559612274169,0.0157318115234375,0.0273201465606689
smt1656603882241727713.smt2,unsat,unsat,0.0151820182800292,0.0153288841247558,0.015010118484497
smt2264998853780541334.smt2,unsat,unsat,0.0162370204925537,0.0121321678161621,0.0154540538787841
smt2349554521575265533.smt2,unsat,unsat,0.0199270248413085,0.015876293182373,0.0158569812774658
smt3489543249285628273.smt2,unsat,unsat,0.0273070335388183,0.0274579524993896,0.0167727470397949
smt4601349962451502646.smt2,unsat,unsat,0.015657901763916,0.0068538188934326,0.01540207862854
smt4315728387069939040.smt2,unsat,unsat,0.0155000686645507,0.0159339904785156,0.0154509544372558
smt3010346108910513369.smt2,unsat,unsat,0.0156390666961669,0.0156440734863281,0.0150098800659179
smt5361404349484649674.smt2,unsat,unsat,0.0156688690185546,0.0154249668121337,0.0151607990264892
smt2561449432101481323.smt2,unsat,unsat,0.0157508850097656,0.0165159702301025,0.0094790458679199
swap_t3_pp_nf_ai_00008_007.cvc.smt2,unsat,unsat,0.0236859321594238,0.0328047275543212,0.0306649208068847
smt7788503754068870422.smt2,unsat,unsat,0.0130190849304199,0.0199110507965087,0.0058221817016601
smt7565714320681306474.smt2,unsat,unsat,0.0158460140228271,0.0156631469726562,0.0154781341552734
smt1232146482622696854.smt2,unsat,unsat,0.0274150371551513,0.0178818702697753,0.0290460586547851
smt6900099572485246069.smt2,unsat,unsat,0.0155351161956787,0.0153450965881347,0.0161411762237548
storecomm_t1_pp_sf_ni_00020_001.cvc.smt2,unsat,unsat,0.0183627605438232,0.0181539058685302,0.0177609920501709
smt4514744799427321218.smt2,unsat,unsat,0.0155420303344726,0.0155901908874511,0.0151019096374511
smt6818634933433425749.smt2,unsat,unsat,0.0271599292755126,0.0274810791015625,0.0270280838012695
smt2256856461941224445.smt2,unsat,unsat,0.0205318927764892,0.0160341262817382,0.015165090560913
smt8814225796421462573.smt2,unsat,unsat,0.0151648521423339,0.0154170989990234,0.015172004699707
storecomm_t1_pp_nf_ni_00040_008.cvc.smt2,unsat,unsat,0.0342731475830078,0.0345950126647949,0.0349428653717041
smt6608232286625221829.smt2,unsat,unsat,0.0154788494110107,0.0153121948242187,0.0149281024932861
smt166278749308099823.smt2,unsat,unsat,0.0155580043792724,0.015261173248291,0.0149009227752685
smt3758766264560852005.smt2,unsat,unsat,0.0155038833618164,0.0153987407684326,0.0151441097259521
smt1630796854449618649.smt2,unsat,unsat,0.0155780315399169,0.016693115234375,0.0153768062591552
