Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
nested9_true-unreach-call.i_785.smt2,unsat,unsat,0.0146129131317138,0.0406849384307861,0.0629551410675048
jain_2_true-unreach-call_true-no-overflow_false-termination.i_6.smt2,unsat,unsat,0.0232150554656982,0.0464329719543457,0.0736153125762939
jain_7_true-unreach-call_true-no-overflow_false-termination.i_5.smt2,unsat,unsat,0.0242149829864501,0.1724739074707031,0.0953443050384521
recHanoi03_true-unreach-call_true-termination.c_2715.smt2,unsat,unsat,0.0312299728393554,0.1085119247436523,0.0571250915527343
nested9_true-unreach-call.i_1755.smt2,unsat,unsat,0.1064832210540771,0.1941921710968017,0.1230111122131347
NUM917-1.smt2,unsat,unsat,0.1196048259735107,0.191108226776123,0.055856704711914
nested9_true-unreach-call.i_947.smt2,unsat,unsat,0.1215941905975341,0.1969168186187744,0.1109619140625
nested9_true-unreach-call.i_1703.smt2,unsat,unsat,0.1214487552642822,0.2174549102783203,0.098661184310913
jain_2_true-unreach-call_true-no-overflow_false-termination.i_7.smt2,unsat,unsat,0.0315780639648437,0.0619590282440185,0.1007747650146484
nested9_true-unreach-call.i_507.smt2,unsat,unsat,0.0183138847351074,0.0697329044342041,0.1183953285217285
jain_7_true-unreach-call_true-no-overflow_false-termination.i_4.smt2,unsat,unsat,0.1104428768157959,0.0599398612976074,0.1233570575714111
nested9_true-unreach-call.i_751.smt2,unsat,unsat,0.0344250202178955,0.0359430313110351,0.0961420536041259
nested9_true-unreach-call.i_497.smt2,unsat,unsat,0.0366027355194091,0.0501728057861328,0.0956392288208007
nested9_true-unreach-call.i_1781.smt2,unsat,unsat,0.0251777172088623,0.0366950035095214,0.0997407436370849
recHanoi03_true-unreach-call_true-termination.c_874.smt2,unsat,unsat,0.0226256847381591,0.0371959209442138,0.0586092472076416
nested9_true-unreach-call.i_1778.smt2,unsat,unsat,0.0134940147399902,0.0784788131713867,0.0909357070922851
nested9_true-unreach-call.i_73.smt2,unsat,unsat,0.0325610637664794,0.0935561656951904,0.0925760269165039
nested9_true-unreach-call.i_1739.smt2,unsat,unsat,0.0288841724395751,0.09883713722229,0.0673620700836181
nested9_true-unreach-call.i_1847.smt2,unsat,unsat,0.0211310386657714,0.0798468589782714,0.0811553001403808
ARI590-1.smt2,unsat,unsat,0.0232689380645751,0.0697989463806152,0.1126341819763183
nested9_true-unreach-call.i_1758.smt2,unsat,unsat,0.0239129066467285,0.081193208694458,0.0740327835083007
nested9_true-unreach-call.i_788.smt2,unsat,unsat,0.0235638618469238,0.0758302211761474,0.0740320682525634
nested9_true-unreach-call.i_1471.smt2,unsat,unsat,0.0186171531677246,0.0744199752807617,0.0860419273376464
NUM895-1.smt2,unsat,unsat,0.0378258228302001,0.0813057422637939,0.0882518291473388
nested9_true-unreach-call.i_1575.smt2,unsat,unsat,0.042691946029663,0.0805640220642089,0.1137259006500244
recHanoi03_true-unreach-call_true-termination.c_287.smt2,unsat,unsat,0.0263631343841552,0.1092610359191894,0.053858995437622
jain_2_true-unreach-call_true-no-overflow_false-termination.i_14.smt2,unsat,unsat,0.0536911487579345,0.13323974609375,0.1219482421875
NUM899-1.smt2,sat,sat,0.019615888595581,0.0382139682769775,0.0567758083343505
jain_7_true-unreach-call_true-no-overflow_false-termination.i_8.smt2,unsat,unsat,0.0754129886627197,0.0534150600433349,0.1202330589294433
nested9_true-unreach-call.i_1172.smt2,unsat,unsat,0.0256321430206298,0.0611958503723144,0.1154696941375732
181.smt2,unsat,unsat,0.0621161460876464,0.0916988849639892,0.0543990135192871
ARI052-1.smt2,unsat,unsat,0.0169887542724609,0.0611720085144043,0.1842358112335205
ARI040-1.smt2,unsat,unsat,0.0180411338806152,0.0662178993225097,0.0527279376983642
nested9_true-unreach-call.i_927.smt2,unsat,unsat,0.0174200534820556,0.1412971019744873,0.1872029304504394
nested9_true-unreach-call.i_527.smt2,unsat,unsat,0.0183031558990478,0.0982336997985839,0.1851592063903808
ARI031-1.smt2,unsat,unsat,0.0602669715881347,0.1103181838989257,0.1410269737243652
nested9_true-unreach-call.i_1723.smt2,unsat,unsat,0.0627131462097168,0.0822868347167968,0.1288270950317382
nested9_true-unreach-call.i_1817.smt2,unsat,unsat,0.0213210582733154,0.0970020294189453,0.1400330066680908
nested9_true-unreach-call.i_1728.smt2,unsat,unsat,0.0388660430908203,0.1020748615264892,0.156430959701538
Primes_true-unreach-call.c_657.smt2,unsat,unsat,0.0224318504333496,0.1042611598968505,0.1799099445343017
nested9_true-unreach-call.i_1786.smt2,unsat,unsat,0.0233490467071533,0.0512340068817138,0.0533111095428466
recHanoi03_true-unreach-call_true-termination.c_367.smt2,unsat,unsat,0.0366098880767822,0.0587551593780517,0.0704691410064697
jain_7_true-unreach-call_true-no-overflow_false-termination.i_3.smt2,unsat,unsat,0.0279781818389892,0.0842609405517578,0.1408920288085937
Primes_true-unreach-call.c_670.smt2,unsat,unsat,0.0197689533233642,0.0580849647521972,0.1509459018707275
ARI056-1.smt2,unsat,unsat,0.0234959125518798,0.0383710861206054,0.1478252410888672
ARI044-1.smt2,unsat,unsat,0.0215399265289306,0.0519230365753173,0.1423678398132324
ARI039-1.smt2,unsat,unsat,0.0330579280853271,0.0545520782470703,0.1357219219207763
Primes_true-unreach-call.c_187.smt2,unsat,unsat,0.0246639251708984,0.1207678318023681,0.1453199386596679
ARI027-1.smt2,unsat,unsat,0.0268023014068603,0.0695028305053711,0.0778670310974121
nested9_true-unreach-call.i_1677.smt2,unsat,unsat,0.0158648490905761,0.1240108013153076,0.0762748718261718
nested9_true-unreach-call.i_473.smt2,unsat,unsat,0.0324931144714355,0.0310549736022949,0.0571620464324951
Primes_true-unreach-call.c_2317.smt2,unsat,unsat,0.0347199440002441,0.0311119556427001,0.0872309207916259
nested9_true-unreach-call.i_1732.smt2,unsat,unsat,0.0488810539245605,0.0360739231109619,0.0659472942352294
186.smt2,unsat,unsat,0.0398499965667724,0.1252009868621826,0.1035058498382568
recHanoi03_true-unreach-call_true-termination.c_1735.smt2,unsat,unsat,0.0372672080993652,0.1269221305847168,0.081589937210083
nested9_true-unreach-call.i_1749.smt2,unsat,unsat,0.0218148231506347,0.0718228816986084,0.0404279232025146
jain_2_true-unreach-call_true-no-overflow_false-termination.i_13.smt2,unsat,unsat,0.0362970829010009,0.0315010547637939,0.0879192352294921
nested9_true-unreach-call.i_1437.smt2,unsat,unsat,0.0326900482177734,0.0449342727661132,0.068814992904663
ARI011-1.smt2,unsat,unsat,0.0179498195648193,0.0527660846710205,0.0392239093780517
recHanoi03_true-unreach-call_true-termination.c_557.smt2,unsat,unsat,0.0187039375305175,0.0684306621551513,0.0818367004394531
recHanoi03_true-unreach-call_true-termination.c_3227.smt2,unsat,unsat,0.022864818572998,0.0768582820892334,0.0298821926116943
ARI025-1.smt2,unsat,unsat,0.0175929069519042,0.1768198013305664,0.0828211307525634
105.smt2,unsat,unsat,0.0236988067626953,0.1972060203552246,0.0910477638244628
nested9_true-unreach-call.i_1477.smt2,unsat,unsat,0.0294530391693115,0.0950899124145507,0.093531847000122
recHanoi03_true-unreach-call_true-termination.c_2175.smt2,unsat,unsat,0.0277230739593505,0.1069390773773193,0.0796101093292236
